gene_id,gene_symbol,gene_name,GSM4996084,GSM4996085,GSM4996086,GSM4996087,GSM4996088,GSM4996089,GSM4996090,GSM4996091,GSM4996092,GSM4996093,GSM4996094,GSM4996095,GSM4996096,GSM4996097,GSM4996098,GSM4996099,GSM4996100,GSM4996101
473,RERE,arginine-glutamic acid dipeptide repeats,1636,1696,1901,1642,2241,1439,1429,1681,1556,1080,1208,1641,1580,1560,1783,1556,1413,2010
102724552,RERE-AS1,RERE antisense RNA 1,1,2,8,1,4,0,3,2,4,3,2,0,5,6,4,4,3,3
106632271,SNORD128,"small nucleolar RNA, C/D box 128",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,ENO1,enolase 1,66921,69560,47564,47583,39359,49267,42012,32450,30860,29776,27091,32618,43927,38789,47345,35988,31813,45353
102465436,MIR6728,microRNA 6728,3,28,9,2,4,2,1,0,1,6,1,1,12,0,3,3,1,1
100505975,ENO1-AS1,ENO1 antisense RNA 1,7,7,4,4,5,9,9,3,10,8,3,4,7,7,2,9,4,10
112268261,LINC03153,long intergenic non-protein coding RNA 3153,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
765,CA6,carbonic anhydrase 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155184,SLC2A7,solute carrier family 2 member 7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6518,SLC2A5,solute carrier family 2 member 5,4,8,6,9,8,10,7,3,2,3,7,3,1,2,2,8,1,1
80045,GPR157,G protein-coupled receptor 157,209,236,202,140,185,130,121,127,111,90,98,119,98,94,108,91,70,110
106614088,MIR34AHG,MIR34A host gene,599,622,720,787,820,664,565,445,507,469,413,492,325,356,361,478,453,638
407040,MIR34A,microRNA 34a,2,3,5,4,6,6,5,3,4,2,5,6,4,3,2,7,2,8
102724571,LNCTAM34A,long non coding transcriptional activator of miR34a,53,55,63,50,69,50,69,44,61,73,58,53,36,44,53,50,37,44
9563,H6PD,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase,5190,6095,5473,5180,5689,4664,2888,3165,2973,2205,2363,2963,2825,2732,3406,3114,2927,3724
80176,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,306,317,251,325,308,370,368,266,317,310,297,336,232,218,314,399,377,554
100506022,LINC02606,long intergenic non-protein coding RNA 2606,27,40,32,28,25,28,72,57,56,46,46,50,23,27,43,29,49,44
84275,SLC25A33,solute carrier family 25 member 33,172,154,147,124,128,124,223,156,133,157,135,136,133,124,134,142,113,167
199953,TMEM201,transmembrane protein 201,252,223,278,204,249,189,196,203,149,152,160,171,230,192,232,174,165,228
107985734,,,5,4,5,5,3,3,5,3,1,1,2,3,0,3,4,1,1,3
105376712,LOC105376712,uncharacterized LOC105376712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",579,545,539,577,674,549,565,530,444,480,455,524,290,259,317,305,248,373
644997,PIK3CD-AS1,PIK3CD antisense RNA 1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101929074,PIK3CD-AS2,PIK3CD antisense RNA 2,39,50,31,30,14,50,29,22,25,21,15,15,20,11,23,11,12,14
22883,CLSTN1,calsyntenin 1,6289,6625,5701,6212,6611,5797,7644,7618,6802,5776,5709,6899,4341,3810,4886,4223,3767,5188
56998,CTNNBIP1,catenin beta interacting protein 1,155,182,171,153,147,165,284,193,237,184,195,179,190,159,204,170,155,226
105376717,LOC105376717,uncharacterized LOC105376717,14,15,13,7,7,12,18,13,12,11,16,13,13,10,13,12,11,15
84328,LZIC,leucine zipper and CTNNBIP1 domain containing,652,774,638,654,635,529,827,618,670,548,476,650,579,560,698,605,559,811
64802,NMNAT1,nicotinamide nucleotide adenylyltransferase 1,424,527,329,356,347,322,411,393,373,355,291,382,335,297,334,318,315,421
113391335,TMEM274P,"transmembrane protein 274, pseudogene",2,0,1,4,1,0,0,0,0,0,0,0,1,0,1,2,3,2
100847055,MIR5697,microRNA 5697,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
116362,RBP7,retinol binding protein 7,1,2,3,0,5,0,1,0,1,0,0,0,0,1,1,0,0,2
10277,UBE4B,ubiquitination factor E4B,1569,1770,1722,1791,1927,1579,1838,1900,1702,1531,1531,1952,1552,1593,1865,1870,1701,2337
23095,KIF1B,kinesin family member 1B,1902,2306,2218,1915,2333,1572,1941,2515,2298,1624,1874,2427,1847,1823,2188,1956,1762,2473
105376725,,,4,5,13,6,25,6,1,1,2,2,2,10,3,5,2,3,5,11
5226,PGD,phosphogluconate dehydrogenase,11472,12199,8232,10340,8757,10992,5098,3920,3789,4102,4009,4829,7026,6027,7433,8352,8322,11398
100526739,CENPS-CORT,CENPS-CORT readthrough,118,138,100,94,88,87,130,96,93,96,78,91,83,85,123,99,78,109
378708,CENPS,centromere protein S,117,152,111,99,89,95,148,102,101,105,93,98,87,95,129,110,84,123
1325,CORT,cortistatin,7,10,8,7,5,7,8,5,11,9,6,10,5,6,5,4,7,4
1676,DFFA,DNA fragmentation factor subunit alpha,1671,1667,1252,1272,1291,1233,1309,1222,1089,948,952,1275,1079,1033,1186,1013,979,1331
5195,PEX14,peroxisomal biogenesis factor 14,384,367,312,308,304,333,398,303,314,281,239,311,287,249,313,252,244,333
54897,CASZ1,castor zinc finger 1,6,7,3,8,12,11,18,14,31,9,9,10,2,3,8,2,3,3
105376733,LOC105376733,uncharacterized LOC105376733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376735,LOC105376735,uncharacterized LOC105376735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148345,CIROZ,ciliated left-right organizer protein containing ZP-N domains,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23435,TARDBP,TAR DNA binding protein,3994,4534,4232,3562,3671,3144,3817,3084,3211,2883,2607,3344,3249,3440,3855,3377,3063,4375
10747,MASP2,MBL associated serine protease 2,100,95,148,140,148,127,95,77,93,59,75,107,75,75,91,107,63,137
6723,SRM,spermidine synthase,2611,2861,2136,2287,2295,2675,2131,1693,1470,1534,1236,1404,1792,1476,1759,1491,1327,2137
5394,EXOSC10,exosome component 10,1712,1982,1941,1862,1859,1706,1451,1116,1171,966,936,1162,1243,1125,1503,1270,1211,1593
105376736,EXOSC10-AS1,EXOSC10 antisense RNA 1,75,74,60,63,80,68,45,61,45,38,45,48,57,45,58,43,40,71
2475,MTOR,mechanistic target of rapamycin kinase,2054,2083,1949,1790,1991,1674,1837,2064,1894,1429,1609,1885,1463,1345,1648,1339,1234,1844
100873935,MTOR-AS1,MTOR antisense RNA 1,28,22,23,22,25,22,25,23,27,21,18,26,21,17,26,22,15,29
10218,ANGPTL7,angiopoietin like 7,853,992,611,1156,1235,1726,8,7,4,5,5,3,15,21,27,25,48,35
29914,UBIAD1,UbiA prenyltransferase domain containing 1,391,413,308,378,364,439,278,248,269,256,224,259,243,227,265,232,204,295
105376737,LOC105376737,uncharacterized LOC105376737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105376739,LOC105376739,uncharacterized LOC105376739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376740,LOC105376740,uncharacterized LOC105376740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57540,DISP3,dispatched RND transporter family member 3,10,10,7,14,15,10,1,0,0,0,0,1,0,0,3,0,1,1
112268221,,,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101929181,LINC01647,long intergenic non-protein coding RNA 1647,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
26232,FBXO2,F-box protein 2,41,50,28,45,30,61,16,5,10,20,8,6,16,9,12,19,15,18
93611,FBXO44,F-box protein 44,394,389,467,421,508,400,409,278,385,301,305,308,274,290,321,333,331,428
26270,FBXO6,F-box protein 6,56,63,68,49,54,74,113,93,85,77,86,73,82,64,73,76,71,95
10459,MAD2L2,mitotic arrest deficient 2 like 2,383,363,285,257,199,284,371,254,260,267,244,236,359,317,387,311,263,398
374946,DRAXIN,dorsal inhibitory axon guidance protein,0,0,4,0,7,6,8,9,8,13,3,17,4,3,2,2,1,4
57085,AGTRAP,angiotensin II receptor associated protein,487,422,311,341,341,413,697,568,484,532,448,489,313,303,409,403,349,474
284498,C1orf167,chromosome 1 open reading frame 167,64,88,96,102,121,104,99,99,109,85,81,92,85,73,103,98,84,131
102724659,C1orf167-AS1,C1orf167 antisense RNA 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,MTHFR,methylenetetrahydrofolate reductase,407,438,456,518,672,493,534,547,532,421,420,504,426,380,514,510,481,677
1185,CLCN6,Cl-/H+ antiporter 6,490,547,674,635,889,649,461,436,447,399,408,474,464,424,545,530,515,759
100379251,NPPA-AS1,NPPA antisense RNA 1,80,81,101,103,138,93,75,53,59,48,54,65,68,61,71,86,63,103
4878,NPPA,natriuretic peptide A,13,11,23,20,37,20,17,3,5,13,7,8,8,7,10,17,8,21
4879,NPPB,natriuretic peptide B,0,0,0,0,0,1,1,1,1,0,1,1,0,0,2,0,0,0
26829,RNU5E-1,"RNA, U5E small nuclear 1",0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1
90231,KIAA2013,KIAA2013,1173,1400,997,1116,878,1118,1510,1101,1145,1002,895,986,915,807,1044,888,784,1039
5351,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",14226,14889,10918,12672,11625,12911,12800,11558,10761,9275,8572,9590,8146,7374,8941,7373,6612,8937
9927,MFN2,mitofusin 2,2220,2276,1842,1787,1762,1738,2447,2275,2206,1862,1880,2184,1697,1560,1880,1478,1479,1950
60672,MIIP,migration and invasion inhibitory protein,155,151,132,119,154,111,171,135,130,109,109,122,172,116,172,130,114,190
102466982,MIR6729,microRNA 6729,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
943,TNFRSF8,TNF receptor superfamily member 8,1,3,1,2,1,0,3,0,0,0,0,0,0,0,0,1,0,1
102465836,MIR7846,microRNA 7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,TNFRSF1B,TNF receptor superfamily member 1B,61,87,83,88,89,90,9,4,17,33,28,30,77,49,85,87,80,109
100616438,MIR4632,microRNA 4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984917,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55187,VPS13D,vacuolar protein sorting 13 homolog D,1765,2036,2159,1775,2427,1547,1594,2307,2198,1348,1670,2174,1660,1692,2029,1831,1676,2341
677885,SNORA59A,"small nucleolar RNA, H/ACA box 59A",2,2,5,4,3,3,3,2,4,2,1,5,7,5,4,4,3,5
105376744,LINC02766,long intergenic non-protein coding RNA 2766,1,0,2,2,3,0,0,6,0,0,1,1,1,3,1,0,1,0
9249,DHRS3,dehydrogenase/reductase 3,556,711,532,452,446,467,871,658,604,357,321,306,1062,1142,1468,1064,961,962
102466722,MIR6730,microRNA 6730,0,0,0,0,1,1,1,0,0,0,0,0,1,3,1,0,0,1
343066,AADACL4,arylacetamide deacetylase like 4,1,0,0,0,0,0,0,1,0,0,1,1,2,2,1,2,1,2
126767,AADACL3,arylacetamide deacetylase like 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93190,CFAP107,cilia and flagella associated protein 107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390999,PRAMEF12,PRAME family member 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65121,PRAMEF1,PRAME family member 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105376745,LINC01784,long intergenic non-protein coding RNA 1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440560,PRAMEF11,PRAME family member 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343069,HNRNPCL1,heterogeneous nuclear ribonucleoprotein C like 1,0,1,0,1,0,0,0,2,1,3,1,1,5,1,1,1,1,1
65122,PRAMEF2,PRAME family member 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400735,PRAMEF4,PRAME family member 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343071,PRAMEF10,PRAME family member 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441871,PRAMEF7,PRAME family member 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440561,PRAMEF6,PRAME family member 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929983,PRAMEF27,PRAME family member 27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649330,HNRNPCL3,heterogeneous nuclear ribonucleoprotein C like 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441873,PRAMEF25,PRAME family member 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649324,PRAMEF34P,"PRAME family member 34, pseudogene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440563,HNRNPCL2,heterogeneous nuclear ribonucleoprotein C like 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645354,PRAMEF36P,"PRAME family member 36, pseudogene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645359,PRAMEF26,PRAME family member 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101060301,HNRNPCL4,heterogeneous nuclear ribonucleoprotein C like 4,0,1,0,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1
343070,PRAMEF9,PRAME family member 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400736,PRAMEF13,PRAME family member 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391003,PRAMEF18,PRAME family member 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343068,PRAMEF5,PRAME family member 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391002,PRAMEF8,PRAME family member 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645382,PRAMEF33,PRAME family member 33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653619,PRAMEF15,PRAME family member 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729528,PRAMEF14,PRAME family member 14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645414,PRAMEF19,PRAME family member 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391004,PRAMEF17,PRAME family member 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645425,PRAMEF20,PRAME family member 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126755,LRRC38,leucine rich repeat containing 38,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0
102724856,LOC102724856,uncharacterized LOC102724856,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
107984918,LOC107984918,uncharacterized LOC107984918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10630,PDPN,podoplanin,424,562,444,547,579,564,146,116,148,129,95,171,68,69,68,84,68,104
107984919,,,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
105378612,LOC105378612,uncharacterized LOC105378612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376756,LOC105376756,uncharacterized LOC105376756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,PRDM2,PR/SET domain 2,948,1090,965,1068,1309,898,883,920,883,621,650,801,901,794,1016,830,714,1130
23254,KAZN,"kazrin, periplakin interacting protein",149,174,142,154,145,126,575,542,553,347,321,452,343,359,427,251,227,309
107985467,LOC107985467,uncharacterized LOC107985467,2,0,0,3,1,2,0,0,0,0,0,0,0,1,0,1,0,1
107985468,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376762,KAZN-AS1,KAZN antisense RNA 1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
105376759,LOC105376759,uncharacterized LOC105376759,0,0,1,1,6,1,0,0,1,2,2,0,2,1,0,0,3,3
107985469,LOC107985469,uncharacterized LOC107985469,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
200197,TMEM51-AS1,TMEM51 antisense RNA 1,6,3,6,9,4,6,8,9,4,7,6,5,7,10,11,4,4,10
55092,TMEM51,transmembrane protein 51,87,106,66,88,86,72,28,24,23,20,15,21,25,18,24,20,21,20
727684,TMEM51-AS2,TMEM51 antisense RNA 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114827,FHAD1,forkhead associated phosphopeptide binding domain 1,15,25,25,35,25,35,4,3,0,1,1,0,3,4,2,4,0,6
101927417,FHAD1-AS1,FHAD1 antisense RNA 1,12,10,7,16,17,17,3,2,0,0,1,1,0,1,1,1,4,5
101927441,EFHD2-AS1,EFHD2 antisense RNA 1,1,1,3,0,0,0,0,0,1,0,1,7,0,1,4,1,1,4
79180,EFHD2,EF-hand domain family member D2,570,618,550,508,481,459,514,418,389,370,323,398,738,715,799,619,519,769
11330,CTRC,chymotrypsin C,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1
63036,CELA2A,chymotrypsin like elastase 2A,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105376767,LOC105376767,uncharacterized LOC105376767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51032,CELA2B,chymotrypsin like elastase 2B,5,1,2,2,2,4,2,4,2,6,4,3,0,3,2,4,0,5
842,CASP9,caspase 9,143,184,169,151,153,180,258,224,222,223,184,168,148,155,186,153,148,181
23341,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16,758,915,831,785,934,731,748,816,748,590,653,805,514,559,660,575,573,782
107397391,SCARNA21B,small Cajal body-specific RNA 21B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79814,AGMAT,agmatinase (putative),33,33,22,15,24,24,24,19,12,9,14,18,18,11,10,15,12,27
84301,DDI2,DDI proteasomal shuttling factor 2,945,1178,1139,1021,1278,823,658,734,741,582,615,827,730,743,955,806,756,988
6248,RSC1A1,regulator of solute carriers 1,169,201,165,168,190,151,71,119,131,86,108,134,131,145,149,134,124,171
23207,PLEKHM2,pleckstrin homology and RUN domain containing M2,1597,1524,1436,1544,1547,1513,2482,2222,1883,1882,1828,2250,1681,1501,1863,1682,1626,2238
284723,SLC25A34,solute carrier family 25 member 34,29,30,48,45,77,38,60,36,47,37,35,35,33,35,31,48,24,57
110806303,SLC25A34-AS1,SLC25A34 and TMEM82 antisense RNA 1,2,2,3,2,4,3,5,0,4,2,1,3,1,1,2,1,1,0
388595,TMEM82,transmembrane protein 82,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
54751,FBLIM1,filamin binding LIM protein 1,425,408,361,372,379,356,2434,1838,1867,1193,1060,1278,439,406,474,404,346,467
440567,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like,105,117,104,93,65,109,191,96,100,144,108,104,116,128,102,107,109,129
729614,SPEN-AS1,SPEN antisense RNA 1,32,41,41,23,54,42,53,58,32,42,50,52,33,26,32,32,35,56
23013,SPEN,spen family transcriptional repressor,2280,2284,2478,2073,2916,1866,1480,2186,1832,1147,1430,2045,1871,1774,2219,1856,1693,2452
7709,ZBTB17,zinc finger and BTB domain containing 17,413,393,391,344,402,388,506,348,349,328,297,366,380,350,442,350,335,502
149563,SRARP,steroid receptor associated and regulated protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27129,HSPB7,heat shock protein family B (small) member 7,23,34,24,11,15,18,162,111,98,55,53,49,90,79,89,41,38,52
1187,CLCNKA,chloride voltage-gated channel Ka,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1188,CLCNKB,chloride voltage-gated channel Kb,0,1,1,3,0,1,1,3,2,0,2,1,2,2,2,0,1,4
348487,FAM131C,family with sequence similarity 131 member C,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1969,EPHA2,EPH receptor A2,832,796,725,503,591,566,691,640,617,408,436,528,482,390,466,326,290,385
101927479,EPHA2-AS1,EPHA2 antisense RNA 1,15,9,14,4,12,13,21,17,9,7,10,3,5,11,6,8,7,3
128272,ARHGEF19,Rho guanine nucleotide exchange factor 19,315,281,304,226,219,188,209,132,148,127,149,131,135,121,150,137,120,167
101927546,ANO7L1,anoctamin 7 like 1 (pseudogene),29,29,19,22,23,23,22,16,13,18,18,23,16,16,18,16,14,26
79363,CPLANE2,ciliogenesis and planar polarity effector complex subunit 2,31,39,31,32,30,48,55,58,38,45,38,42,29,37,40,30,34,51
54455,FBXO42,F-box protein 42,427,483,436,493,421,407,551,407,471,408,410,443,331,294,454,366,354,466
26099,SZRD1,SUZ RNA binding domain containing 1,2373,2338,1728,1848,1815,2021,3180,2836,2655,2218,2018,2643,2119,1858,2323,1796,1663,2503
374955,SPATA21,spermatogenesis associated 21,1222,1237,912,1048,1002,1065,1884,1501,1412,1233,1047,1379,1111,976,1208,986,908,1303
55707,NECAP2,NECAP endocytosis associated 2,1134,1282,968,978,842,1110,1952,1446,1412,1351,1254,1317,975,932,1174,919,861,1117
107984921,LINC01772,long intergenic non-protein coding RNA 1772,30,39,52,44,76,44,48,47,41,40,41,61,32,42,44,41,47,53
114819,CROCCP3,CROCC pseudogene 3,181,161,269,206,306,161,159,176,186,129,165,217,163,162,220,194,167,233
26871,RNU1-1,"RNA, U1 small nuclear 1",6,9,1,3,2,5,2,2,1,12,2,16,5,1,4,3,2,9
107985757,TRN-GTT5-1,tRNA-Asn (anticodon GTT) 5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132147,LINC01783,long intergenic non-protein coding RNA 1783,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
107985758,TRE-TTC4-1,tRNA-Glu (anticodon TTC) 4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,TRG-CCC1-1,tRNA-Gly (anticodon CCC) 1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55672,NBPF1,NBPF member 1,796,875,854,912,1011,792,711,719,723,620,723,873,707,652,809,850,753,1020
105376794,,,335,325,554,386,609,330,293,279,284,234,214,319,251,304,307,335,308,430
84809,CROCCP2,CROCC pseudogene 2,125,124,182,148,176,97,120,112,116,97,87,132,105,102,131,140,119,170
11209,MST1P2,macrophage stimulating 1 pseudogene 2,26,25,53,45,83,43,33,24,23,31,28,36,21,17,30,29,28,41
107985736,LOC107985736,uncharacterized LOC107985736,3,3,5,6,2,3,5,5,4,5,4,6,3,2,3,2,5,1
26869,RNU1-3,"RNA, U1 small nuclear 3",5,9,1,2,2,4,3,1,1,12,2,13,5,1,2,2,1,10
107985759,TRG-CCC4-1,tRNA-Gly (CCC) 4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284729,ESPNP,espin pseudogene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100189045,TRG-CCC5-1,tRNA-Gly (CCC) 5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,RNU1-4,"RNA, U1 small nuclear 4",7,8,2,1,1,6,3,1,1,15,1,16,5,1,3,2,1,9
11223,MST1L,macrophage stimulating 1 like (pseudogene),18,10,34,21,32,17,16,12,12,20,12,11,8,9,12,9,13,18
100500876,MIR3675,microRNA 3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100189298,TRG-CCC1-2,tRNA-Gly (anticodon CCC) 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112267871,LINC03126,long intergenic non-protein coding RNA 3126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
7193,TRE-TTC3-1,tRNA-Glu (anticodon TTC) 3-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100189183,TRN-GTT13-1,tRNA-Asn (GTT) 13-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376805,LOC105376805,uncharacterized LOC105376805,33,33,30,26,28,17,39,20,19,30,32,32,27,27,26,27,19,28
791226,TRN-GTT4-1,tRNA-Asn (anticodon GTT) 4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26870,RNU1-2,"RNA, U1 small nuclear 2",6,9,1,2,1,5,2,1,1,13,2,17,5,1,3,2,2,10
9696,CROCC,"ciliary rootlet coiled-coil, rootletin",478,499,853,675,886,514,759,613,632,581,535,677,615,565,660,615,556,831
4237,MFAP2,microfibril associated protein 2,141,134,109,168,151,160,1304,958,913,862,732,939,287,222,301,294,277,367
105376806,LOC105376806,uncharacterized LOC105376806,35,32,35,34,32,40,302,210,213,201,180,205,66,59,78,71,66,89
23400,ATP13A2,ATPase cation transporting 13A2,483,510,487,431,477,465,981,906,844,624,660,716,485,424,494,416,343,550
6390,SDHB,succinate dehydrogenase complex iron sulfur subunit B,1127,1298,911,868,721,851,1509,1034,1039,1054,884,1058,887,891,1060,935,817,1078
11240,PADI2,peptidyl arginine deiminase 2,3,1,4,1,1,1,92,94,64,17,26,23,1,0,0,0,0,0
105376808,LOC105376808,uncharacterized LOC105376808,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
400743,LINC02783,long intergenic non-protein coding RNA 2783,16,31,21,15,7,19,22,25,41,10,19,18,0,1,1,2,1,3
29943,PADI1,peptidyl arginine deiminase 1,0,3,2,0,1,1,45,23,38,15,13,12,0,1,0,0,0,0
51702,PADI3,peptidyl arginine deiminase 3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
100616188,MIR3972,microRNA 3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23569,PADI4,peptidyl arginine deiminase 4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353238,PADI6,peptidyl arginine deiminase 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55920,RCC2,regulator of chromosome condensation 2,1573,1681,1659,1633,1847,1431,1878,1567,1473,1326,1264,1594,1247,1114,1319,1167,1109,1493
55160,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,213,194,197,249,309,245,521,460,501,365,336,393,261,212,310,262,249,338
107984028,LINC02810,long intergenic non-protein coding RNA 2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81569,ACTL8,actin like 8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
105376809,LOC105376809,uncharacterized LOC105376809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376812,LOC105376812,uncharacterized LOC105376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927876,LINC01654,long intergenic non-protein coding RNA 1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84966,IGSF21,immunoglobin superfamily member 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376814,IGSF21-AS1,IGSF21 antisense RNA 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127707,KLHDC7A,kelch domain containing 7A,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0
5081,PAX7,paired box 7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
